crc32,savetype_code,rtc,description
0ff11189,3,0,Narikiri Jockey Game - Yuushun Rhapsody (Japan)
69cf0418,3,0,"Naruto - Konoha Senki (Japan, rev. 1)"
11829afa,3,0,Naruto - Konoha Senki (Japan)
c402878c,1,0,Shonen Jump's Naruto - Ninja Council (USA)
94699fca,3,0,Shonen Jump Naruto - Ninja Council 2 (USA)
f5f8ecb4,3,0,"Naruto - Ninjutsu Zenkai! Saikyou Ninja Daikesshuu (Japan, rev. 1)"
e15875fc,3,0,Naruto - Ninjutsu Zenkai! Saikyou Ninja Daikesshuu (Japan)
b3d75ce1,3,0,Naruto - Saikyou Ninja Daikesshuu 2 (Japan)
2bf6555a,3,0,"Naruto RPG - Uketsugareshi Hi no Ishi (Japan, rev. 1)"
c036d0f0,3,0,Naruto RPG - Uketsugareshi Hi no Ishi (Japan)
87e15f5b,1,0,NASCAR Heat 2002 (USA)
0de8b4b4,5,0,Natural 2 - Duo (Japan)
ca428a7a,0,0,"NBA Jam 2002 (Europe, USA)"
ea15a16e,1,0,"Need for Speed - Most Wanted (Europe, USA)"
1b6b8f88,1,0,Need for Speed - Porsche Unleashed (Europe)
99078af4,1,0,Need for Speed - Porsche Unleashed (USA)
828020e9,1,0,"Need for Speed - Underground (Europe, USA)"
9a0c5090,1,0,"Need for Speed - Underground 2 (Europe, USA)"
f4c0d140,1,0,"Need for Speed Carbon - Own the City (Europe, USA)"
e4fe52db,2,0,"Neoromance Game - Harukanaru Toki no Naka de (Japan, rev. 1)"
bf12b590,2,0,Neoromance Game - Harukanaru Toki no Naka de (Japan)
5297693a,1,0,NGT - Next Generation Tennis (Europe)
8c748dcb,0,0,NFL Blitz 20-02 (USA)
e0b137e7,0,0,NFL Blitz 20-03 (USA)
d1d9e515,2,0,NHL 2002 (USA)
4f1adf75,1,0,NHL Hitz 20-03 (USA)
dda9a035,0,0,Nicktoons - Attack of the Toybots (USA)
f0b0f53c,0,0,"Nicktoons - Attack of the Toybots ~ SpongeBob und seine Freunde - Angriff der
			Spielzeugroboter (Germany)"
feafbd72,1,0,Nicktoons - Battle for Volcano Island (USA)
a8b6766e,1,0,Nicktoons - Freeze Frame Frenzy (USA)
babccefd,1,0,Nicktoons Racing (Europe)
50ab9bb6,1,0,Nicktoons Racing (USA)
75c35f7c,0,0,Nicktoons Unite! (USA)
085c1184,3,0,Nihon Pro Mahjong Renmei Kounin Tetsuman Advance - Menkyo Kaiden Series (Japan)
c14295b1,1,0,Ninja Cop (Europe)
eb3954c6,1,0,Ninja Five-0 (USA)
1b00bc2c,1,0,No No No Puzzle Chailien (Japan)
966fa650,0,0,"No Rules - Get Phat (Europe, USA)"
526ab88e,3,0,Nobunaga Ibun (Japan)
ef23c79e,5,0,Nobunaga no Yabou (Japan)
607ddc6b,0,0,Noddy - A Day in Toyland (Europe)
f906c5b6,0,0,Noddy - A Day in Toyland (USA)
685e62ba,1,0,Nyan Nyan Nyanko no NyanCollection (Japan)
eecdd3ef,1,0,Ochaken Kururin - Honwaka Puzzle de Hotto Shiyo? (Japan)
61e2799a,2,0,Ochaken no Bouken-jima - Honwaka Yume no Island (Japan)
c22ce53e,1,0,Ochaken no Heya (Japan)
2937a9cd,1,0,Ochaken no Yume Bouken (Japan)
fcc570a7,0,0,Oddworld - Munch's Oddysee (Germany)
97367887,0,0,"Oddworld - Munch's Oddysee (Europe, USA)"
d5059733,2,0,Ohanaya-san Monogatari GBA - Iyashikei Ohanaya-san Ikusei Game (Japan)
6043595e,1,0,Ojarumaru - Gekkouchou Sanpo de Ojaru (Japan)
07022c3a,3,0,Okumanchouja Game - Nottori Daisakusen! (Japan)
7d2cf2a1,1,0,One Piece (USA)
08cff461,2,0,One Piece - Dragon Dream! (Japan)
66928f27,2,0,One Piece - Going Baseball - Haejeok Yaku (Korea)
0b77bcb8,2,0,One Piece - Going Baseball - Kaizoku Yakyuu (Japan)
05e56a4d,3,0,One Piece - Ilgop Seomui Debomool (Korea)
63aa930a,2,0,Onimusha Tactics (Europe)
b521c635,2,0,Onimusha Tactics (Japan)
70475d7f,2,0,Onimusha Tactics (USA)
66c29472,2,0,Onmyou Taisenki Zeroshiki (Japan)
4c8f6fdc,1,0,"Open Season (Europe, English / French / German / Italian / Spanish /
			Scandinavia)"
51b0a94b,1,0,"Open Season (Europe, English / French / Spanish / Dutch)"
e6a1d5b2,1,0,Open Season (USA)
8f289e0b,0,0,Operation Armored Liberty (USA)
05e80ecc,3,0,Oriental Blue - Ao no Tengai (Japan)
df6901f0,5,0,Oshaberi Inko Club (Japan)
5a2299e1,2,0,Oshare Princess (Japan)
8383fcda,2,0,Oshare Princess 2 (Japan)
f1e8a261,2,0,Oshare Princess 3 (Japan)
38af35c1,1,0,Oshare Princess 5 (Japan)
1cc60c27,2,0,Oshare Wanko (Japan)
77a84969,0,0,Ottifanten Pinball (Germany)
fb96d9de,5,0,Ougon no Taiyou - Hirakareshi Fuuin (Japan)
830b795f,5,0,Ougon no Taiyou - Ushinawareshi Toki (Japan)
c7023309,1,0,Over the Hedge (Europe)
31e57a19,1,0,Ab Durch die Hecke (Germany)
52a5b59d,1,0,La Gang del Bosco (Italy)
eb7c8402,1,0,"Nos Voisins, les Hommes (France)"
96af60f3,1,0,Vecinos Invasores (Spain)
cf0f07c7,1,0,Over the Hedge - Beesten bij de Buren (Netherlands)
5f3a7bb7,1,0,Over the Hedge (USA)
8f1b100d,1,0,Over the Hedge - Hammy Goes Nuts! (Europe)
b9d4e9e7,1,0,Over the Hedge - Hammy Goes Nuts! (USA)
ee764cf6,0,0,"Overstorm (Europe, prototype demo)"
d7245280,0,0,Ozzy & Drix (USA)
1f2708d5,2,0,Paard & Pony - Mijn Manege (Netherlands)
b6fc77f3,2,0,Paard & Pony - Paard in Galop (Netherlands)
e1578d25,0,0,Pac-Man Collection (Europe)
b0fddb8f,0,0,Pac-Man Collection (Japan)
6e5c16f4,0,0,Pac-Man Collection (USA)
3e70bf4d,0,0,Pac-Man Pinball Advance (Europe)
da4e1109,0,0,Pac-Man Pinball Advance (USA)
1f92814e,1,0,Pac-Man World (Europe)
b2a4fc78,1,0,Pac-Man World (USA)
a45eb4d2,0,0,Pac-Man World 2 (Europe)
814a7d33,0,0,Pac-Man World 2 (USA)
0420d6ff,0,0,"Paradroid (Europe, prototype, 20030320)"
6ecf40a0,2,0,Paws & Claws - Best Friends - Dogs & Cats (USA)
e58da71e,2,0,Paws & Claws - Pet Resort (USA)
efee1ddf,2,0,Paws & Claws - Pet Vet (USA)
962dd201,1,0,Payback (Europe)
8daa89c9,1,0,Pazuninn - Umininn no Puzzle de Nimu (Japan)
8fddd48b,3,0,Penny Racers (Europe)
3442f9cf,0,0,Perplexus Diodomin (prototype)
4c682cc3,0,0,"Disney's Peter Pan - Return to Neverland (Europe, rev. 1)"
be7d574c,0,0,Disney's Peter Pan - Return to Neverland (Europe)
431dfea8,0,0,"Disney's Peter Pan - Return to Neverland (USA, rev. 1)"
4cafccbd,0,0,Disney's Peter Pan - Return to Neverland (USA)
98c27e8a,0,0,Peter Pan - The Motion Picture Event (Europe)
8ac558ce,1,0,Peter Pan - The Motion Picture Event (USA)
9f0e4a6a,3,0,Petz - Hamsterz Life 2 (USA)
1dbf4d3d,2,0,Petz Vet (USA)
aa02cb0c,2,0,"Pferd & Pony - Best Friends - Mein Pferd ~ Best Friends - My Horse
			(Germany)"
6217469f,2,0,"Pferd & Pony - Lass Uns Reiten 2 ~ Horse & Pony - Let's Ride 2
			(Germany)"
2819bdf5,2,0,Pferd & Pony - Mein Gestuet ~ My Stud Farm (Germany)
cc74b433,2,0,Pferd & Pony - Mein Pferdehof (Germany)
dfcfe06c,1,0,Phalanx - The Enforce Fighter A-144 (Europe)
5f419f32,1,0,Phalanx - The Enforce Fighter A-144 (Japan)
eb733713,1,0,Phalanx - The Enforce Fighter A-144 (USA)
4d9c671b,2,0,Phantasy Star Collection (Europe)
e5a7fe17,2,0,Phantasy Star Collection (USA)
e199e132,1,0,Phil of the Future (USA)
254e6f31,2,0,Pia Carrot e Youkoso!! 3.3 (Japan)
ff5c9636,0,0,Disney's Piglet's Big Game (Europe)
52919538,0,0,Piglet's Big Game (USA)
80a081fe,2,0,Pikapika Nurse Monogatari - Nurse Ikusei Game (Japan)
39479369,1,0,Pinball Advance (Europe)
bcb204b7,0,0,Pinball Challenge Deluxe (Europe)
a9dd7efa,1,0,The Pinball of the Dead (Europe)
1a7efbd0,1,0,The Pinball of the Dead (Japan)
0a09c517,1,0,The Pinball of the Dead (USA)
5d52be1e,0,0,Pinball Tycoon (Europe)
1c4d3fdf,0,0,Pinball Tycoon (USA)
8859b808,0,0,Pink Panther - Pinkadelic Pursuit (Europe)
1762a578,0,0,Pink Panther - Pinkadelic Pursuit (USA)
ff7d5f62,0,0,Pinky and the Brain - The Masterplan (Europe)
9f75b077,2,0,Pinky Monkey Town (Japan)
e989a4ae,1,0,Pinobee & Phoebee (Japan)
d9385207,3,0,"Pinobee - Wings of Adventure (Europe, USA)"
febf9045,3,0,Pinobee no Daibouken (Japan)
1c1846c2,2,0,Pippa Funnell - Stable Adventure ~ Alexandra Ledermann (Europe)
f3c274c2,2,0,Pippa Funnell 2 ~ Alexandra Ledermann (Europe)
d1a67be8,1,0,"Pirates of the Caribbean - Dead Man's Chest (Europe, USA)"
2df9d7f0,0,0,Pirates of the Caribbean - The Curse of the Black Pearl (Europe)
8f15bf4c,0,0,Pirates of the Caribbean - The Curse of the Black Pearl (USA)
dc6512d6,1,0,Pitfall - The Lost Expedition (Europe)
846f43f3,1,0,Pitfall - L'Expedition Perdue (France)
5c11dc26,1,0,Pitfall - The Lost Expedition (USA)
2cedbb31,0,0,"Pitfall - The Mayan Adventure (Europe, USA)"
20b72d17,1,0,Pixeline i Pixieland (Den)
d4d77bce,0,0,Planet Monsters (Europe)
9b182354,0,0,Planet Monsters (USA)
6e378bf3,0,0,Planet of the Apes (Europe)
a0f0269b,0,0,Planet of the Apes (USA)
318a1e9b,3,0,Play Novel - Silent Hill (Japan)
beddc67f,1,0,Pocket Dogs (USA)
4881f3f8,5,1,Pocket Monsters - Emerald (Japan)
bb640df7,5,0,"Pocket Monsters - Fire Red (Japan, rev. 1)"
3b2056e9,5,0,Pocket Monsters - Fire Red (Japan)
1a1baa50,4,0,Pocket Monsters - Fushigi no Dungeon Aka no Kyuujotai (Japan)
8da4601a,5,0,"Pocket Monsters - Leaf Green (Japan, rev. 1)"
0a48556b,5,0,Pocket Monsters - Leaf Green (Japan)
cee9471a,5,1,Pocket Monsters - Ruby (Japan)
fd1eeb78,5,1,Pocket Monsters - Sapphire (Japan)
a3fd418a,3,0,Pocket Music (Europe)
07b824b1,1,0,Pocket Professor - Kwik Notes - Vol. 1 (USA)
53a8ee86,0,0,Pocky & Rocky with Becky (USA)
1d379dcc,1,0,Poke Inu (Japan)
1f1c08fb,5,1,"Pokémon - Emerald Version (Europe, USA, Australia)"
34c9df89,5,1,Pokémon - Smaragd-Edition (Germany)
a3fdccb1,5,1,Pokémon - Version Emeraude (France)
a0aec80a,5,1,Pokémon - Versione Smeraldo (Italy)
8c4d3108,5,1,Pokémon - Edición Esmeralda (Spain)
84ee4776,5,0,"Pokémon - FireRed Version (Europe, USA, rev. 1)"
dd88761c,5,0,Pokémon - FireRed Version (USA)
9f08064e,5,0,Pokémon - Edición Rojo Fuego (Spain)
1a81eedf,5,0,Pokémon - Feuerrote Edition (Germany)
73a72167,5,0,Pokémon - Versione Rosso Fuoco (Italy)
5dc668f6,5,0,Pokémon - Version Rouge Feu (France)
daffecec,5,0,"Pokémon - LeafGreen Version (Europe, USA, rev. 1)"
ba3285e3,5,0,Pokémon - Version Vert Feuille (France)
d12f1fdd,5,0,Pokémon - Blattgrüne Edition (Germany)
16974506,5,0,Pokémon - Versione Verde Foglia (Italy)
2ca11d59,5,0,Pokémon - Edición Verde Hoja (Spain)
d69c96cc,5,0,Pokémon - LeafGreen Version (USA)
aeac73e6,5,1,"Pokémon - Ruby Version (Europe, USA, rev. 2)"
61641576,5,1,"Pokémon - Ruby Version (Europe, USA, rev. 1)"
f0815ee7,5,1,Pokémon - Ruby Version (USA)
cae89464,5,1,"Pokémon - Rubin-Edition (Germany, rev. 1)"
15e1e280,5,1,Pokémon - Rubin-Edition (Germany)
40686c47,5,1,"Pokémon - Rubin-Edition (Germany, prototype)"
b980fff5,5,1,"Pokémon - Edición Rubí (Spain, rev. 1)"
eb0729cf,5,1,Pokémon - Edición Rubí (Spa)
9f981f72,5,1,"Pokémon - Version Rubis (France, rev. 1)"
690fd310,5,1,Pokémon - Version Rubis (France)
9305e793,5,1,"Pokémon - Versione Rubino (Italy, rev. 1)"
c18231a9,5,1,Pokémon - Versione Rubino (Italy)
9cc4410e,5,1,"Pokémon - Sapphire Version (Europe, USA, rev. 2)"
bafedae5,5,1,"Pokémon - Sapphire Version (Europe, USA, rev. 1)"
554dedc4,5,1,Pokémon - Sapphire Version (USA)
b0c40c7c,5,1,"Pokémon - Saphir-Edition (Germany, rev. 1)"
6fcd7a98,5,1,Pokémon - Saphir-Edition (Germany)
f2c88931,5,1,"Pokémon - Edición Zafiro (Spain, rev. 1)"
a04f5f0b,5,1,Pokémon - Edición Zafiro (Spain)
2ae49146,5,1,"Pokémon - Version Saphir (France, rev. 1)"
3581a05f,5,1,Pokémon - Version Saphir (France)
5efe4493,5,1,"Pokémon - Versione Zaffiro (Italy, rev. 1)"
0c7992a9,5,1,Pokémon - Versione Zaffiro (Italy)
c1d18fe4,5,0,Pokémon Mystery Dungeon - Red Rescue Team (Europe)
f12f908e,0,0,"Pokémon Mystery Dungeon - Red Rescue Team (USA, demo Kiosk)"
dd0ac86c,5,0,"Pokémon Mystery Dungeon - Red Rescue Team (USA, Australia)"
a53ac14b,3,0,Pokémon Pinball - Ruby & Sapphire (Europe)
925a5684,3,0,"Pokémon Pinball - Ruby & Sapphire (Japan, rev. 1)"
8af1ec73,3,0,Pokémon Pinball - Ruby & Sapphire (Japan)
b992a3c0,3,0,Pokémon Pinball - Ruby & Sapphire (USA)
62ca5620,1,0,"The Polar Express (Europe, USA)"
8f2debb8,4,0,Polarium Advance (Europe)
02d62ce9,4,0,Polarium Advance (USA)
a654cba9,0,0,Polly Pocket! - Super Splash Island (Europe)
b5de8c6e,0,0,Polly Pocket! - Super Splash Island (USA)
13e2a64f,0,0,"Polly Pocket! - Super Splash Island (Europe, Zoo Digital re-release)"
f120eca2,0,0,"Polly Pocket! - Super Splash Island (DSI) (USA, DSI Games Re-release)"
b9a7e60d,0,0,Pop Idol (Europe)
cffc52dd,0,0,"Popeye - Rush for Spinach (Europe, USA)"
566cf164,0,0,Postman Pat and the Greendale Rocket (Europe)
59e7ab4c,3,0,Power Poke Dash (Japan)
46493fa1,3,0,"Power Pro Kun Pocket 1, 2 (Japan, promo)"
a84032aa,3,0,"Power Pro Kun Pocket 1, 2 (Japan)"
d8397194,3,0,"Power Pro Kun Pocket 3 (Japan, rev. 1)"
4314d8bc,3,0,Power Pro Kun Pocket 3 (Japan)
89a3a2c7,3,0,"Power Pro Kun Pocket 4 (Japan, rev. 1)"
30b4a347,3,0,Power Pro Kun Pocket 4 (Japan)
969ac691,3,0,"Power Pro Kun Pocket 5 (Japan, promo)"
b2d8732d,3,0,"Power Pro Kun Pocket 5 (Japan, rev. 1)"
06f0f8d4,3,0,Power Pro Kun Pocket 5 (Japan)
023a9a75,3,0,"Power Pro Kun Pocket 6 (Japan, promo)"
88513763,3,0,Power Pro Kun Pocket 6 (Japan)
073047df,3,0,Power Pro Kun Pocket 7 (Japan)
414bfe31,0,0,"Power Rangers - Dino Thunder (Europe, French / German)"
bc193ee7,0,0,"Power Rangers - Dino Thunder (Europe, USA)"
09d8ed5e,0,0,Power Rangers - Ninja Storm (Europe)
e8691a0f,0,0,Power Rangers - Ninja Storm (USA)
70359b35,0,0,"Saban's Power Rangers - Time Force (Europe, USA)"
eb54d898,0,0,Saban's Power Rangers - La Force du Temps (France)
933f5477,0,0,Saban's Power Rangers - Time Force (Germany)
54c31afb,0,0,"Saban's Power Rangers - Wild Force (Europe, USA)"
921b66e2,0,0,"Power Rangers S.P.D. (Europe, USA)"
cb59cf7d,0,0,"Power Rangers S.P.D. (Europe, English / French / German)"
dca64f27,0,0,"Power Rangers S.P.D. (Europe, English / Italian / Spanish)"
0bfed765,1,0,The Powerpuff Girls - Him and Seek (Europe)
4d22b35e,1,0,The Powerpuff Girls - Him and Seek (USA)
1172d0a7,1,0,The Powerpuff Girls - Mojo Jojo A-Go-Go (Europe)
dfb57dcf,1,0,The Powerpuff Girls - Mojo Jojo A-Go-Go (USA)
abb50d93,0,0,"Prehistorik Man (USA, prototype)"
0d3b922b,0,0,"Prehistorik Man (Europe, USA)"
b5432fa4,2,0,Anstoss Action ~ Premier Action (Europe)
a959f638,4,0,Premier Manager 2003-04 (Europe)
2706dff2,4,0,Premier Manager 2004-2005 (Europe)
3b04673b,4,0,Premier Manager 2005-2006 (Europe)
f0f16b7e,1,0,Prince of Persia - The Sands of Time (Europe)
5adf72e6,1,0,"Prince of Persia - The Sands of Time (USA, rev. 1)"
0c043ba6,1,0,Prince of Persia - The Sands of Time (USA)
e6567686,0,0,"Princess Natasha - Student, Secret Agent, Princess (Europe)"
b07cb7ba,0,0,"Princess Natasha - Student, Secret Agent, Princess (USA)"
7623e41a,1,0,Pro Beach Soccer (Europe)
e4d9ae55,2,0,Pro Mahjong Tsuwamono GBA (Japan)
f7171521,1,0,Pro Tennis WTA Tour (Europe)
a8a3aa8b,3,0,Pro Yakyuu Team o Tsukurou! Advance (Japan)
c92bde6e,1,0,The Proud Family (USA)
91c4c334,2,0,PukuPuku Tennen Kairanban (Japan)
b57fec3a,2,0,PukuPuku Tennen Kairanban - Koi no Cupid Daisakusen (Japan)
e98cf9c3,2,0,PukuPuku Tennen Kairanban - Youkoso! Illusion Land e (Japan)
3e4cb21c,0,0,Punch King - Arcade Boxing (Europe)
540b6cc1,0,0,Punch King - Arcade Boxing (USA)
04146dd6,1,0,Puppy Luv - Spa and Resort (USA)
c85de50e,1,0,Puyo Pop (Europe)
0901be49,1,0,Puyo Pop (USA)
6e5880ed,1,0,Puyo Pop Fever (Europe)
3ffd621a,1,0,Puyo Puyo Fever (Japan)
893551bb,2,0,Puzzle & Tantei Collection (Japan)
1f67bd36,3,0,Pyuu to Fuku! Jaguar - Byoo to Deru! Megane-kun (Japan)
95be56e6,0,0,"Quad Desert Fury (Europe, USA)"
10e16dd4,0,0,Quake (demo)
09c59e6b,0,0,"Qwak (Europe, demo)"
9027917f,3,0,Qwak (Europe)
3e7f9100,0,0,"R3D-Demo V1 (Europe, demo)"
41bb7f8a,0,0,R-Type III - The Third Lightning (Europe)
ea863f4d,0,0,R-Type III - The Third Lightning (USA)
e40ec737,0,0,Racing Fever (Europe)
4f61dedb,0,0,Racing Fever (France)
49a88e52,1,0,Racing Gears Advance (Europe)
bf648e5c,1,0,Racing Gears Advance (USA)
86a05f93,1,0,"Racing Gears Advance (USA, prototype, 20030922)"
8eca2b0f,0,0,"Rampage - Puzzle Attack (Europe, USA)"
964d39a7,1,0,"Rapala Pro Fishing (Europe, USA)"
82f9c596,0,0,"Ratatouille (Europe, English / Italian / Danish / Norwegian / Swedish)"
5c48c362,0,0,"Ratatouille (Europe, French / German / Dutch)"
7a80b515,0,0,"Ratatouille (Europe, Spanish / Portuguese)"
aa2eb686,0,0,Ratatouille (USA)
c39b9418,3,0,Rave Master - Special Attack Force! (USA)
437e95b9,2,0,Rayman - 10th Anniversary (Europe)
ae72b0ee,2,0,Rayman - 10th Anniversary (USA)
c221c419,1,0,Rayman - Hoodlums' Revenge (Europe)
025a9998,1,0,Rayman - Hoodlum's Revenge (USA)
9914da23,1,0,Rayman - Raving Rabbids (Europe)
751ef0d2,1,0,Rayman - Raving Rabbids (USA)
8f34b14f,1,0,"Rayman 3 (Europe, prototype)"
29f83314,1,0,Rayman 3 (Europe)
d1613266,1,0,Rayman 3 (USA)
4b1b4e02,1,0,"Rayman Advance (Europe, prototype)"
b43783b4,1,0,Rayman Advance (Europe)
8aba5ab8,1,0,Rayman Advance (USA)
a169b3b5,1,0,Razbitume! - Restez Branchés! (Europe)
720b7ff2,0,0,Les Razmoket Rencontrent les Delajungle (France)
4130f7d0,0,0,Les Razmoket - A Moi la Fiesta (France)
809a103a,0,0,Les Razmoket - Voler N'Est Pas Jouer (France)
ffe38431,0,0,Razor Freestyle Scooter (USA)
e418e962,0,0,Ready 2 Rumble Boxing - Round 2 (Europe)
5dfcc5e5,0,0,Ready 2 Rumble Boxing - Round 2 (USA)
e448c5d4,2,0,Rebelstar - Tactical Command (Europe)
fb6c590f,2,0,Rebelstar - Tactical Command (USA)
b29bee34,3,0,Recca no Honoo - The Game (Japan)
79d7f4bc,0,0,Reign of Fire (Europe)
b48f8d57,0,0,Reign of Fire (USA)
9f333017,1,0,Relaxuma na Mainichi (Japan)
8111261c,0,0,Rescue Heroes - Billy Blazes! (USA)
26b5cf8b,0,0,"Resident Evil 2 (Europe, prototype demo)"
58a3f0e1,0,0,"The Revenge of Shinobi (Europe, prototype)"
ddb4496a,0,0,The Revenge of Shinobi (Europe)
e9339304,0,0,The Revenge of Shinobi (USA)
a6cd88e1,3,0,"Rhythm Tengoku (Japan, rev. 1)"
349d7025,3,0,Rhythm Tengoku (Japan)
9850bf21,0,0,"The Ripping Friends (Europe, USA)"
8686436e,2,0,River City Ransom EX (USA)
4fb6958d,3,0,Riviera - The Promised Land (USA)
146097f2,3,0,"Riviera - Yakusoku no Chi Riviera (Japan, rev. 1)"
f73b840f,3,0,Riviera - Yakusoku no Chi Riviera (Japan)
f4693458,0,0,Road Rash - Jailbreak (Europe)
8834af99,0,0,Road Rash - Jailbreak (USA)
549bf1c5,3,0,Road Trip - Shifting Gears (USA)
282e6408,0,0,Robocop (prototype)
68d3023a,5,0,Robopon 2 - Cross Version (USA)
ca73e17a,5,0,Robopon 2 - Ring Version (USA)
0c6f2b1b,5,0,Robot Ponkottsu 2 - Cross Version (Japan)
6002159c,5,0,Robot Ponkottsu 2 - Ring Version (Japan)
cf8231be,1,0,Robot Wars - Advanced Destruction (Europe)
e6cb567d,1,0,Robot Wars - Advanced Destruction (USA)
5ee9d6c5,1,0,Robot Wars - Extreme Destruction (Europe)
325a6596,1,0,"Robotech - The Macross Saga (Europe, USA)"
2acbdb64,1,0,Robots (Europe)
1beb9e91,1,0,Robots (Japan)
5370ae1f,1,0,Robots (USA)
53d1a142,1,0,Rock n' Roll Racing (Europe)
15f2dd16,1,0,Rock n' Roll Racing (USA)
6ad6e952,0,0,Rock'em Sock'em Robots (Europe)
c8896c62,0,0,Rock'em Sock'em Robots (USA)
13695669,0,0,"Rocket Power - Beach Bandits (Europe, USA)"
d3755452,0,0,"Rocket Power - Beach Bandits (USA, prototype V0.14)"
93961cb2,0,0,"Rocket Power - Dream Scheme (Europe, USA)"
17b8b786,0,0,Rocket Power - Le Cauchemar d'Otto (France)
26d62d32,0,0,Rocket Power - Zero Gravity Zone (USA)
ce2b48c4,2,0,Rockman & Forte (Japan)
ed7c5b50,3,0,Rockman EXE 4 - Tournament Blue Moon (Japan)
cf0e8b05,3,0,"Rockman EXE 4 - Tournament Red Sun (Japan, rev. 1)"
6a51907d,3,0,Rockman EXE 4 - Tournament Red Sun (Japan)
a646601b,5,1,Rockman EXE 4.5 - Real Operation (Japan)
c73f23c0,3,0,Rockman EXE 5 - Team of Blues (Japan)
16842635,3,0,Rockman EXE 5 - Team of Colonel (Japan)
2dfb603e,3,0,Rockman EXE 6 - Dennoujuu Falzar (Japan)
6285918a,3,0,Rockman EXE 6 - Dennoujuu Gregar (Japan)
9217fb18,3,0,Rockman EXE Battle Chip GP (Japan)
ff2a67b1,3,0,Rockman Zero (Japan)
9b5c8a4c,3,0,Rockman Zero 2 (Japan)
5a2c41a9,3,0,Rockman Zero 3 (Japan)
ece42d0e,2,0,Rockman Zero 4 (Japan)
d2e55fb5,1,0,Rocky (Europe)
c8f4ff1b,1,0,Rocky (USA)
e7fc81d0,4,0,RPG Tsukuru Advance (Japan)
8aabd86a,0,0,"Rugrats - Castle Capers (Europe, USA)"
52a33375,0,0,"Rugrats - Go Wild (Europe, USA)"
df167d1d,0,0,"Rugrats - I Gotta Go Party (Europe, USA)"
0bcab7d0,0,0,Rugrats - Travesuras en el Castillo (Spain)
9e3eab8d,2,0,Sabre Wulf (Europe)
73787a16,2,0,Sabre Wulf (USA)
caa8225b,0,0,Sabrina - The Teenage Witch - Potion Commotion (Europe)
a39edd2f,0,0,Sabrina - The Teenage Witch - Potion Commotion (USA)
02b9f82d,3,0,Saibara Rieko no Dendou Mahjong (Japan)
b0a75590,3,0,Sakura Momoko no UkiUki Carnival (Japan)
68836df9,1,0,Salt Lake 2002 (Europe)
4603205a,1,0,Salt Lake 2002 (USA)
56ead477,1,0,Samurai Deeper Kyo (Japan)
4ab65478,1,0,Samurai Deeper Kyo (USA)
c0f54c65,3,0,Samurai Evolution - Oukoku Geist (Japan)
b250366c,1,0,"Samurai Jack - The Amulet of Time (Europe, USA)"
f3d3c239,5,0,Sangokushi (Japan)
a4a1c956,4,0,Sangokushi - Eiketsuden (Japan)
765043ff,4,0,Sangokushi - Koumeiden (Japan)
5257bd92,2,0,Sanrio Puroland - All Characters (Japan)
b3780a4f,2,0,"Samsara Naga 1x2 (Japan, rev. 2)"
68076b62,2,0,Samsara Naga 1x2 (Japan)
38d896bd,1,0,"Santa Claus Jr. Advance (Europe, prototype)"
fe3e6769,1,0,Santa Claus Jr. Advance (Europe)
49e012a8,0,0,Santa Claus Saves the Earth (Europe)
206933f5,1,0,The Santa Clause 3 - The Escape Clause (USA)
dcfddff7,3,0,Scan Hunter - Sennen Kaigyo o Oe! (Japan)
e5ac4bb9,1,0,Scooby-Doo (Europe)
ceefc038,1,0,Scooby-Doo (France)
03a07291,1,0,Scooby-Doo (Germany)
e5261946,1,0,Scooby-Doo (Spain)
22d993c6,1,0,Scooby-Doo (USA)
7bdab2cf,0,0,"Scooby-Doo 2 - Monsters Unleashed (Europe, English / French / German / Italian
			/ Spanish)"
9ff01ddd,0,0,"Scooby-Doo 2 - Monsters Unleashed (Europe, USA)"
cf2dba97,0,0,"Scooby-Doo and the Cyber Chase (Europe, USA)"
8b0079cb,0,0,"Scooby-Doo and the Cyber Chase (Europe, English / French / German)"
5348a655,1,0,Scooby-Doo! - Mystery Mayhem (Europe)
3d389a12,1,0,Scooby-Doo! - Mystery Mayhem (USA)
d21b8344,0,0,"Scooby-Doo! - Unmasked (Europe, English / French)"
af42f90f,0,0,"Scooby-Doo! - Unmasked (Europe, Italian / Spanish)"
96bdd6c1,0,0,Scooby-Doo! - Unmasked (USA)
d5410d32,0,0,The Scorpion King - Sword of Osiris (Europe)
6e0a8585,0,0,The Scorpion King - Sword of Osiris (USA)
c5c9b31b,3,0,Scrabble (Europe)
5d31a1f9,0,0,Scrabble Blast! (USA)
0ed5f375,0,0,"Scrabble Scramble! (Europe, English)"
e8eb2e3a,0,0,"Scrabble Scramble! (Europe, English / French / German / Italian / Dutch /
			Spanish)"
b17532ee,0,0,Screw Breaker - Goushin DoriRureRo (Japan)
2c119783,1,0,Scurge - Hive (Europe)
1ae38ac0,1,0,Scurge - Hive (USA)
83417478,1,0,SD Gundam Force (Japan)
68b21289,1,0,SD Gundam Force (USA)
7daf215c,2,0,SD Gundam GGeneration Advance (Japan)
c822b1bc,1,0,Sea Boy (demo)
3484f139,0,0,Sea-Monkeys (USA)
7597e8c1,2,0,Sea Trader - Rise of Taipan (USA)
da3133c3,0,0,Secret Agent Barbie - Royal Jewels Mission (Europe)
